Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,"Entry__atr(H,L,C,14)","Exit__atr(H,L,C,14)","Entry__rsi(C,14)","Exit__rsi(C,14)","Entry__bbands(C,20,2.0)_0","Exit__bbands(C,20,2.0)_0","Entry__bbands(C,20,2.0)_1","Exit__bbands(C,20,2.0)_1","Entry__bbands(C,20,2.0)_2","Exit__bbands(C,20,2.0)_2"
9011,255,320,1.0942903742741559,1.093389225784869,1.093389225784869,1.096592322645393,-8.120249036964319,0.0,-0.0008235003345292702,2024-01-04 13:45:00+00:00,2024-01-05 06:00:00+00:00,0 days 16:15:00,A_long,0.0008460043197801197,0.00031613312606235567,43.22586544440464,22.818810903023547,1.0941905574485704,1.0928786409492435,1.0954460000000001,1.0942585,1.0967014425514299,1.0956383590507566
9024,330,330,1.09180014585684,1.0911933976345363,1.0911933976345363,1.093259807096391,-5.475295958069282,0.0,-0.0005557319483847634,2024-01-05 08:30:00+00:00,2024-01-05 08:30:00+00:00,0 days 00:00:00,A_long,0.0005343887167351177,0.0005343887167351177,11.919086193596584,11.919086193596584,1.0915087643410037,1.0915087643410037,1.0930449999999998,1.0930449999999998,1.094581235658996,1.094581235658996
9023,331,331,1.0912400944858776,1.090615611283265,1.090615611283265,1.0927531661502052,-5.6347119371730106,0.0,-0.0005722692978090693,2024-01-05 08:45:00+00:00,2024-01-05 08:45:00+00:00,0 days 00:00:00,A_long,0.0006124702211704366,0.0006124702211704366,9.895390494769458,9.895390494769458,1.091111814375911,1.091111814375911,1.0928870000000002,1.0928870000000002,1.0946621856240892,1.0946621856240892
9022,332,334,1.0908500587096717,1.0925974106635115,1.0901475297788294,1.0925974106635115,15.764609327542612,0.0,0.0016018259703873827,2024-01-05 09:00:00+00:00,2024-01-05 09:30:00+00:00,0 days 00:30:00,A_long,0.0006961408583477291,0.0008174569113811848,33.583077056601425,41.96098523859473,1.0909457960640394,1.0908659523677067,1.09277,1.092577,1.0945942039359606,1.0942880476322931
-9004,354,356,1.094449592701654,1.096015564450979,1.096015564450979,1.0901933066470628,-14.100009630922713,0.0,-0.0014308304007490946,2024-01-05 14:30:00+00:00,2024-01-05 15:00:00+00:00,0 days 00:30:00,A_short,0.0014441558575152575,0.001912099288533677,72.8103247681129,88.93346922315536,1.0899181063957295,1.0887616084869804,1.0918225,1.0923795,1.0937268936042703,1.0959973915130197
-8959,357,428,1.0984192285182228,1.0927937021343987,1.1004420992885338,1.0927937021343987,50.39909087267989,0.0,0.005121474786464741,2024-01-05 15:15:00+00:00,2024-01-08 09:00:00+00:00,2 days 17:45:00,A_short,0.0019224860500625116,0.0006490650468723078,83.44213011850695,30.43256655625288,1.0884769509806753,1.0927190894772136,1.0927609999999999,1.093859,1.0970450490193244,1.0949989105227862
-9025,452,453,1.0959194578528773,1.0967361482784763,1.0967361482784763,1.0939115551645713,-7.37063109103156,0.0,-0.0007452102613445533,2024-01-08 15:00:00+00:00,2024-01-08 15:15:00+00:00,0 days 00:15:00,A_short,0.0007653285080126795,0.000797951373610983,80.09714877410097,84.33333982482692,1.0932244073648825,1.0931902449449433,1.0947559999999998,1.094915,1.0962875926351172,1.0966397550550568
-9011,454,456,1.096829374375063,1.0977179513736108,1.0977179513736108,1.094526145879167,-8.006967333914494,0.0,-0.0008101323864107002,2024-01-08 15:30:00+00:00,2024-01-08 16:00:00+00:00,0 days 00:30:00,A_short,0.0007875578571295258,0.0008272767904661623,81.68382481528242,87.42468607861261,1.0931917482743767,1.093081269758836,1.0950570000000002,1.095335,1.0969222517256236,1.097588730241164
-8998,457,466,1.0975493083266827,1.0951481696286014,1.0984572767904663,1.0951481696286014,21.605446005335896,0.0,0.0021877274031014693,2024-01-08 16:15:00+00:00,2024-01-08 18:30:00+00:00,0 days 02:15:00,A_short,0.0007943065517373144,0.0006561276438637876,75.6131099875249,25.193847684878534,1.0931389355053693,1.0948635951963617,1.095488,1.0964655,1.0978370644946307,1.0980674048036385
-9028,499,509,1.0962694257460257,1.0951949833803607,1.096748338873213,1.0951949833803607,9.700065677223684,0.0,0.0009800896936752457,2024-01-09 02:45:00+00:00,2024-01-09 05:15:00+00:00,0 days 02:30:00,A_short,0.0003738936901180763,0.00039800407199506375,67.79802529433181,26.407727678318693,1.0945985241674758,1.0949243022730217,1.095514,1.095824,1.0964294758325244,1.096723697726978
