a_csv,d_csv,share_pf_gt1,pf_median,pf_min,wr_median,dd_median
rolling_A_24m_portA_micro12_s8-17_rr2.0_atrmin0.0008_bbw0.0030_edge0.5_adx20_ms0.00001_kp0.8_router3-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london8-17_atrmin0.0008_edge0.5.csv,rolling_D_24m_portD2_dc60_buf1.5_atr1.0_risk0.5_trail3_london8-17_adx30_ema200_trend.csv,0.0,0.1545934770924065,0.0,,
rolling_A_24m_portA_micro12_s8-17_rr2.0_atrmin0.0008_bbw0.0030_edge0.5_adx20_ms0.00001_kp0.8_router3-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london8-17_atrmin0.0008_edge0.5.csv,rolling_D_24m_portD2_dc60_buf2_atr1.0_risk0.5_trail3_london7-18_adx22_ema200_trend.csv,0.0,0.252036737149764,0.0,,
rolling_A_24m_portA_micro12_s8-17_rr2.0_atrmin0.0008_bbw0.0030_edge0.5_adx20_ms0.00001_kp0.8_router3-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london8-17_atrmin0.0008_edge0.5.csv,rolling_D_24m_portD2_dc60_buf2_atr1.0_risk0.5_trail3_london7-18_adx30_ema200_trend.csv,0.0,0.0,0.0,,
rolling_A_24m_portA_micro12_s8-17_rr2.0_atrmin0.0008_bbw0.0030_edge0.5_adx20_ms0.00001_kp0.8_router3-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london8-17_atrmin0.0008_edge0.5.csv,rolling_D_24m_portD2_dc60_buf2_atr1.0_risk0.5_trail3_london8-17_adx22_ema200_trend.csv,0.0,0.0,0.0,,
rolling_A_24m_portA_micro12_s8-17_rr2.0_atrmin0.0008_bbw0.0030_edge0.5_adx20_ms0.00001_kp0.8_router3-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london8-17_atrmin0.0008_edge0.5.csv,rolling_D_24m_portD2_dc60_buf2_atr1.0_risk0.5_trail3_london8-17_adx30_ema200_trend.csv,0.0,0.0,0.0,,
rolling_A_24m_portA_micro12_s8-17_rr2.0_atrmin0.0008_bbw0.0032_edge0.5_adx20_ms0.00001_kp0.8_router3-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london8-17_atrmin0.0008_edge0.5.csv,rolling_D_24m_portD2_dc60_buf1.5_atr1.0_risk0.5_trail3_london7-18_adx22_ema200_trend.csv,0.043478260869565216,0.18465825772570546,0.0,,
rolling_A_24m_portA_micro12_s8-17_rr2.0_atrmin0.0008_bbw0.0032_edge0.5_adx20_ms0.00001_kp0.8_router3-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london8-17_atrmin0.0008_edge0.5.csv,rolling_D_24m_portD2_dc60_buf1.5_atr1.0_risk0.5_trail3_london7-18_adx30_ema200_trend.csv,0.043478260869565216,0.12003464414030385,0.0,,
rolling_A_24m_portA_micro12_s8-17_rr2.0_atrmin0.0008_bbw0.0032_edge0.5_adx20_ms0.00001_kp0.8_router3-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london8-17_atrmin0.0008_edge0.5.csv,rolling_D_24m_portD2_dc60_buf1.5_atr1.0_risk0.5_trail3_london8-17_adx22_ema200_trend.csv,0.043478260869565216,0.14261654747016198,0.0,,
rolling_A_24m_portA_micro12_s8-17_rr2.0_atrmin0.0008_bbw0.0032_edge0.5_adx20_ms0.00001_kp0.8_router3-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london8-17_atrmin0.0008_edge0.5.csv,rolling_D_24m_portD2_dc60_buf1.5_atr1.0_risk0.5_trail3_london8-17_adx30_ema200_trend.csv,0.0,0.027711428622537986,0.0,,
rolling_A_24m_portA_micro12_s8-17_rr2.0_atrmin0.0008_bbw0.0032_edge0.5_adx20_ms0.00001_kp0.8_router3-0.6-6_cons2_cd24_be0.5_rsi18_bb2.0_atr1.2_risk0.5_rr2.0_london8-17_atrmin0.0008_edge0.5.csv,rolling_D_24m_portD2_dc60_buf2_atr1.0_risk0.5_trail3_london7-18_adx22_ema200_trend.csv,0.0,0.12251912742622961,0.0,,
