Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,"Entry__atr(H,L,C,14)","Exit__atr(H,L,C,14)","Entry__rsi(C,18)","Exit__rsi(C,18)","Entry__bbands(C,20,2.0)_0","Exit__bbands(C,20,2.0)_0","Entry__bbands(C,20,2.0)_1","Exit__bbands(C,20,2.0)_1","Entry__bbands(C,20,2.0)_2","Exit__bbands(C,20,2.0)_2"
3059,23880,23881,1.176517664781359,1.1760350422711932,1.1760350422711932,1.1775748731864206,-5.0745716240345295,3.598229365436879,-0.0014100076125933307,2021-08-17 06:30:00+00:00,2021-08-17 06:45:00+00:00,0 days 00:15:00,A_long,0.0003420250263605459,0.0003910883561791382,27.547591282377056,23.256833532451466,1.1764011032450854,1.1762635809340947,1.1769495,1.1768875,1.1774978967549148,1.1775114190659055
3056,23882,23886,1.1761976354950305,1.177527918082245,1.175650693972585,1.177527918082245,0.468850940661651,3.596492645866077,0.00013043710155161083,2021-08-17 07:00:00+00:00,2021-08-17 08:00:00+00:00,0 days 01:00:00,A_long,0.0004736099086885805,0.0006329167921393179,42.754447694171766,71.6136833055226,1.1762353879127125,1.1761288799044531,1.1768554999999998,1.1768949999999998,1.1774756120872871,1.1776611200955465
-3051,23887,23904,1.1778321951933812,1.1756814995482985,1.178719500150567,1.1756814995482985,2.971487271819023,3.5902851413284322,0.0008268909626400745,2021-08-17 08:15:00+00:00,2021-08-17 12:30:00+00:00,0 days 04:15:00,A_short,0.000649861219854088,0.0007756635814055084,75.9533419645926,30.76070291422242,1.1759829117088767,1.1757413543949855,1.176974,1.177018,1.1779650882911232,1.1782946456050143
3063,23906,23907,1.1744974799114087,1.1733433098753383,1.1733433098753383,1.1775300703739853,-7.130940990042144,3.5957181695584035,-0.0019822012995203532,2021-08-17 13:00:00+00:00,2021-08-17 13:15:00+00:00,0 days 00:15:00,A_long,0.000877276201144584,0.0008496393743252993,19.04694324980295,18.25552625731501,1.1745527522623231,1.1740661878645984,1.1766660000000002,1.1764275,1.1787792477376773,1.1787888121354015
3059,23908,23911,1.173647402119598,1.1725604327508097,1.1725604327508097,1.1766387017475712,-6.913564182557609,3.588524883434289,-0.0019256833714639057,2021-08-17 13:30:00+00:00,2021-08-17 14:15:00+00:00,0 days 00:45:00,A_long,0.0008416874577485723,0.0008011340280514348,20.217027393701557,15.945942892974443,1.1736556013637125,1.1723768150774052,1.1762255,1.1755965,1.1787953986362874,1.1788161849225947
3058,23913,23936,1.171967248366372,1.1708048206108264,1.1708048206108264,1.1749055381675206,-7.136802569924387,3.5820984934661366,-0.001991364343404042,2021-08-17 14:45:00+00:00,2021-08-17 20:30:00+00:00,0 days 05:45:00,A_long,0.0008484073366253369,0.0003332442427822781,12.845168899461754,32.114502224555906,1.1713394412723512,1.1707259390637283,1.1750345000000002,1.1713064999999998,1.1787295587276492,1.1718870609362713
3056,23944,23955,1.1703871037651234,1.1714232274091378,1.1697922575302873,1.1714232274091378,-0.4118923299262729,3.578286186034271,-0.00011515978016086981,2021-08-17 22:30:00+00:00,2021-08-18 01:15:00+00:00,0 days 02:45:00,A_long,0.00036248067257024807,0.00030040691169522476,41.00731371596641,61.49339565582893,1.1703644977805356,1.1703615849923399,1.1710405,1.1709159999999998,1.1717165022194642,1.1714704150076598
-3051,23960,23978,1.171802747057639,1.1723660305020427,1.1723660305020427,1.1705019084938717,-5.294607259042663,3.5760294701672946,-0.0014809385261647268,2021-08-18 02:30:00+00:00,2021-08-18 07:00:00+00:00,0 days 04:30:00,A_short,0.00035924425147524557,0.0004672141772938934,67.83290595856296,62.41367060088767,1.1702259290642507,1.1713022761720333,1.1711,1.1717715,1.1719740709357493,1.1722407238279666
3052,24013,24022,1.1700870763091904,1.1725590043990008,1.1690936652003332,1.1725590043990008,3.9694466109407904,3.5748779191607,0.0011115455215170143,2021-08-18 15:45:00+00:00,2021-08-18 18:00:00+00:00,0 days 02:15:00,A_long,0.0007176862442038475,0.001000754052242578,32.20919882155468,68.72575933116136,1.1699125873408165,1.16921050521762,1.171265,1.170576,1.1726174126591835,1.17194149478238
-3049,24024,24047,1.1720727223472993,1.1684736473570032,1.1734687842143323,1.1684736473570032,7.405416704798608,3.5681629406142092,0.002072227907991741,2021-08-18 18:30:00+00:00,2021-08-19 00:15:00+00:00,0 days 05:45:00,A_short,0.0010458997103510715,0.0005902204592458292,61.98966485022875,17.005821096316794,1.1690787322560212,1.1696427858445473,1.170655,1.170913,1.1722312677439788,1.172183214155453
3065,24048,24055,1.168856963739864,1.1680617354489051,1.1680617354489051,1.170894793653285,-6.018702618295832,3.5813279065067887,-0.0016800067942190646,2021-08-19 00:30:00+00:00,2021-08-19 02:15:00+00:00,0 days 01:45:00,A_long,0.0005568577313463862,0.0005358061636475721,22.60961034988,16.382763658030896,1.1692878791864474,1.1673629334905564,1.1707975,1.169919,1.1723071208135525,1.1724750665094434
-3058,24080,24093,1.169232982263467,1.1701446195869933,1.1701446195869933,1.16688614123902,-6.364695288572724,3.5769083532293537,-0.0017800781846080641,2021-08-19 08:30:00+00:00,2021-08-19 11:45:00+00:00,0 days 03:15:00,A_short,0.0006896697017174401,0.00062004690365426,67.89568772570718,69.99811769047159,1.1668144086412058,1.1675648676749633,1.1678419999999998,1.1689205,1.1688695913587939,1.1702761323250368
-3055,24148,24152,1.1684130573096845,1.1676129350897266,1.1688223549700911,1.1676129350897266,-1.123906321418887,3.5682797033901004,-0.00031486362972433374,2021-08-20 01:30:00+00:00,2021-08-20 02:30:00+00:00,0 days 01:00:00,A_short,0.00026503414506589786,0.00031395872034029813,62.748030206993114,38.51516223362228,1.1673223886244193,1.1673827443365352,1.167878,1.167907,1.1684336113755807,1.1684312556634648
-3051,24207,24209,1.1693429721962916,1.1703551365158473,1.1703551365158473,1.166814590452458,-6.65732280380497,3.569209464840368,-0.0018660165800744475,2021-08-20 16:15:00+00:00,2021-08-20 16:45:00+00:00,0 days 00:30:00,A_short,0.00070993192811188,0.0006408822037818128,75.08498747232458,78.22016408648462,1.1661624335867429,1.1661253469293833,1.1678469999999999,1.1681735,1.1695315664132568,1.1702216530706167
