Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,"Entry__atr(H,L,C,14)","Exit__atr(H,L,C,14)","Entry__asia_ran…(H,L,timestamp,0,6)_0","Exit__asia_ran…(H,L,timestamp,0,6)_0","Entry__asia_ran…(H,L,timestamp,0,6)_1","Exit__asia_ran…(H,L,timestamp,0,6)_1","Entry__session_…(timestamp,7,12)","Exit__session_…(timestamp,7,12)"
8137,29177,29189,1.159866140977065,1.1590768253873533,1.1590768253873533,1.16188952383794,-6.422660953483497,0.0,-0.0006805230033241072,2021-11-02 10:45:00+00:00,2021-11-02 13:45:00+00:00,0 days 03:00:00,B_long,0.0007320846642937875,0.0006981563558028079,1.16084,1.16084,1.1595,1.1595,1.0,0.0
-8139,29265,29267,1.1585839569490965,1.1591098057533613,1.1591098057533613,1.1575105827399157,-4.279883417910892,0.0,-0.00045387198839641485,2021-11-03 08:45:00+00:00,2021-11-03 09:15:00+00:00,0 days 00:30:00,B_short,0.0004144983195797888,0.0004401342933732587,1.15874,1.15874,1.15748,1.15748,1.0,1.0
-8138,29271,29272,1.1582539871506232,1.1589310148274197,1.1589310148274197,1.1566469555177412,-5.509651233769501,0.0,-0.0005845243653872512,2021-11-03 10:15:00+00:00,2021-11-03 10:30:00+00:00,0 days 00:15:00,B_short,0.0006015461837636324,0.0006000066925951601,1.15874,1.15874,1.15748,1.15748,1.0,1.0
-8132,29275,29276,1.1583639770834477,1.1590874716935493,1.1590874716935493,1.1567375849193524,-5.88345816934598,0.0,-0.000624583140027557,2021-11-03 11:15:00+00:00,2021-11-03 11:30:00+00:00,0 days 00:15:00,B_short,0.0006078088010760185,0.0005854342942658822,1.15874,1.15874,1.15748,1.15748,1.0,1.0
-8126,29278,29283,1.158633952373108,1.1569758708349087,1.1593147097216971,1.1569758708349087,13.473570579407031,0.0,0.001431065898598205,2021-11-03 12:00:00+00:00,2021-11-03 13:15:00+00:00,0 days 01:15:00,B_short,0.0005734150921374805,0.0006798519701135638,1.15874,1.15874,1.15748,1.15748,0.0,0.0
-8159,29455,29456,1.1554642424908022,1.1559873745186804,1.1559873745186804,1.1542778764439585,-4.268234215458536,0.0,-0.0004527461851615566,2021-11-05 08:15:00+00:00,2021-11-05 08:30:00+00:00,0 days 00:15:00,B_short,0.00046639124952307747,0.0004935390829199935,1.15576,1.15576,1.15409,1.15409,1.0,1.0
8164,29461,29462,1.1544556458550692,1.153755018276597,1.153755018276597,1.156134945170209,-5.719923550647235,0.0,-0.0006068899926885418,2021-11-05 09:45:00+00:00,2021-11-05 10:00:00+00:00,0 days 00:15:00,B_long,0.000566317493615943,0.0006041418278004862,1.15576,1.15576,1.15409,1.15409,1.0,1.0
-8143,29553,29558,1.1565841399886514,1.1573839346388795,1.1573839346388795,1.1546081960833616,-6.51272783680708,0.0,-0.0006915144541372875,2021-11-08 09:45:00+00:00,2021-11-08 11:00:00+00:00,0 days 01:15:00,B_short,0.0007014100203622314,0.0006264426017321194,1.15681,1.15681,1.15531,1.15531,1.0,1.0
-8140,29560,29561,1.156254170190178,1.1569789169215012,1.1569789169215012,1.1545032492354965,-5.89943839297058,0.0,-0.0006268057231775259,2021-11-08 11:30:00+00:00,2021-11-08 11:45:00+00:00,0 days 00:15:00,B_short,0.0006177279986343426,0.0006446975988164361,1.15681,1.15681,1.15531,1.15531,1.0,1.0
8125,29746,29750,1.1578659579375101,1.1570478252500995,1.1570478252500995,1.159896524249701,-6.647328085211123,0.0,-0.0007065867009925508,2021-11-10 10:00:00+00:00,2021-11-10 11:00:00+00:00,0 days 01:00:00,B_long,0.0006758847832470433,0.0007017656354433462,1.15952,1.15952,1.15769,1.15769,1.0,1.0
8194,29837,29838,1.1472049823366828,1.1464095581974278,1.1464095581974278,1.1492513254077161,-6.517705397054896,0.0,-0.0006933583374392205,2021-11-11 08:45:00+00:00,2021-11-11 09:00:00+00:00,0 days 00:15:00,B_long,0.0007290495622290821,0.0007598429539318808,1.14875,1.14875,1.14647,1.14647,1.0,1.0
8188,29843,29845,1.1473049914886606,1.1463922098843013,1.1463922098843013,1.149623370347096,-7.473855776493608,0.0,-0.0007955875823174585,2021-11-11 10:15:00+00:00,2021-11-11 10:45:00+00:00,0 days 00:30:00,B_long,0.0007840847669389104,0.0007674236693896734,1.14875,1.14875,1.14647,1.14647,1.0,1.0
8182,29849,29853,1.147244985997474,1.146306207466178,1.146306207466178,1.149641377601466,-7.681085943063714,0.0,-0.0008182895046429106,2021-11-11 11:45:00+00:00,2021-11-11 12:45:00+00:00,0 days 01:00:00,B_long,0.0007799535293123706,0.0007514752148284582,1.14875,1.14875,1.14647,1.14647,1.0,0.0
-8195,29931,29932,1.1443152629363205,1.1449181656902725,1.1449181656902725,1.1430455029291824,-4.940788068636871,0.0,-0.0005268677028784641,2021-11-12 08:15:00+00:00,2021-11-12 08:30:00+00:00,0 days 00:15:00,B_short,0.00046574359823628626,0.0005063111184714398,1.14482,1.14482,1.14359,1.14359,1.0,1.0
-8191,29935,29944,1.1442652675123095,1.1449630514623186,1.1449630514623186,1.1425508456130444,-5.715548334524364,0.0,-0.0006098096043114509,2021-11-12 09:15:00+00:00,2021-11-12 11:30:00+00:00,0 days 02:15:00,B_short,0.0006026446006760651,0.0006066117563237374,1.14482,1.14482,1.14359,1.14359,1.0,1.0
8183,30030,30045,1.1449647773323814,1.144168769642486,1.144168769642486,1.1469336910725418,-6.513730926414108,0.0,-0.0006952246092233327,2021-11-15 09:00:00+00:00,2021-11-15 12:45:00+00:00,0 days 03:45:00,B_long,0.0006803996431787815,0.0006768198180540677,1.14638,1.14638,1.1441,1.1441,1.0,0.0
8232,30136,30140,1.137324078121282,1.1365030527921631,1.1365030527921631,1.1393708416235102,-6.758680509305657,0.0,-0.0007218921544991375,2021-11-16 11:30:00+00:00,2021-11-16 12:30:00+00:00,0 days 01:00:00,B_long,0.000692020913458557,0.0006463188011711989,1.13856,1.13856,1.1366,1.1366,1.0,0.0
-8256,30317,30325,1.1329263053465852,1.1337507548390349,1.1337507548390349,1.1308677354828953,-6.80665500966424,0.0,-0.0007277167884256475,2021-11-18 08:45:00+00:00,2021-11-18 10:45:00+00:00,0 days 02:00:00,B_short,0.0007033208604968926,0.0006204243807350959,1.13379,1.13379,1.13158,1.13158,1.0,1.0
8294,30507,30530,1.1271231446195522,1.1262154469232657,1.1262154469232657,1.1294736592302028,-7.528444693000344,0.0,-0.0008053225600233027,2021-11-22 08:15:00+00:00,2021-11-22 14:00:00+00:00,0 days 05:45:00,B_long,0.0008552793331697556,0.000983322995255718,1.12896,1.12896,1.12648,1.12648,1.0,0.0
-8308,30618,30622,1.1242071033990444,1.1251987037730817,1.1251987037730817,1.1216838886807547,-8.238215907502205,0.0,-0.0008820442167989384,2021-11-23 12:00:00+00:00,2021-11-23 13:00:00+00:00,0 days 01:00:00,B_short,0.0008668766033374824,0.0010187319045515193,1.12439,1.12439,1.12259,1.12259,0.0,0.0
-8303,30700,30705,1.1239471271941865,1.121750996087179,1.1248030013042736,1.121750996087179,18.23447658148377,0.0,0.001953945211364161,2021-11-24 08:30:00+00:00,2021-11-24 09:45:00+00:00,0 days 01:15:00,B_short,0.0007479344637038616,0.00109146383648657,1.1247,1.1247,1.12325,1.12325,1.0,1.0
-8336,30799,30799,1.1215673450112569,1.122187324275387,1.122187324275387,1.1200780271738393,-5.168147145788971,0.0,-0.0005527793465882613,2021-11-25 09:15:00+00:00,2021-11-25 09:15:00+00:00,0 days 00:00:00,B_short,0.0005583477053353547,0.0005583477053353547,1.12181,1.12181,1.12025,1.12025,1.0,1.0
8290,30989,30996,1.1273831684146944,1.1293419636250515,1.1265926787916496,1.1293419636250515,16.238412293859717,0.0,0.0017374706889685676,2021-11-29 08:45:00+00:00,2021-11-29 10:30:00+00:00,0 days 01:45:00,B_long,0.0007116783805704548,0.0006754376135448191,1.12968,1.12968,1.12726,1.12726,1.0,1.0
-8269,31180,31186,1.1320463858839895,1.133301524194917,1.133301524194917,1.128655427415249,-10.378738693058537,0.0,-0.0011087339940998309,2021-12-01 08:30:00+00:00,2021-12-01 10:00:00+00:00,0 days 01:30:00,B_short,0.001254654302261354,0.0011961971128049537,1.13372,1.13372,1.13163,1.13163,1.0,1.0
8258,31277,31279,1.1324836351655592,1.1316694906576603,1.1316694906576603,1.1344715280270194,-6.72320534622871,0.0,-0.0007189017859668967,2021-12-02 08:45:00+00:00,2021-12-02 09:15:00+00:00,0 days 00:30:00,B_long,0.0006684414300277962,0.0007035848963320146,1.13392,1.13392,1.13149,1.13149,1.0,1.0
8275,31370,31373,1.129303344132667,1.1287267769606582,1.1287267769606582,1.130699669118025,-4.771093348373018,0.0,-0.000510551195127884,2021-12-03 08:00:00+00:00,2021-12-03 08:45:00+00:00,0 days 00:45:00,B_long,0.0005127933007628264,0.0005881442612669153,1.13074,1.13074,1.12907,1.12907,1.0,1.0
8271,31377,31380,1.1292333377262826,1.1311008203928916,1.1285263932023695,1.1311008203928916,15.445949135522758,0.0,0.0016537615426490682,2021-12-03 09:45:00+00:00,2021-12-03 10:30:00+00:00,0 days 00:45:00,B_long,0.0006497925579465657,0.0007250590369803204,1.13074,1.13074,1.12907,1.12907,1.0,1.0
-8277,31385,31386,1.1301465597715665,1.130993192319115,1.130993192319115,1.128020423042655,-7.007577596058644,0.0,-0.000749135180944771,2021-12-03 11:45:00+00:00,2021-12-03 12:00:00+00:00,0 days 00:15:00,B_short,0.0007481000098996441,0.0007390200085796933,1.13074,1.13074,1.12907,1.12907,1.0,0.0
8285,31463,31465,1.1283932608496696,1.127875456605535,1.127875456605535,1.129493630183395,-4.29000816265618,0.0,-0.0004588863316542513,2021-12-06 07:15:00+00:00,2021-12-06 07:45:00+00:00,0 days 00:30:00,B_long,0.0004132709418696739,0.00048792350744875405,1.1304,1.1304,1.12817,1.12817,1.0,1.0
8278,31467,31475,1.128853302948767,1.1305886011193667,1.1281504662935444,1.1305886011193667,14.364798256223375,0.0,0.0015372220341356435,2021-12-06 08:15:00+00:00,2021-12-06 10:15:00+00:00,0 days 02:00:00,B_long,0.0006362625455948468,0.0006770160055361201,1.1304,1.1304,1.12817,1.12817,1.0,1.0
-8283,31477,31490,1.1297165991250708,1.1305814138714647,1.1305814138714647,1.127535758385606,-7.16326054438053,0.0,-0.0007655147734073608,2021-12-06 10:45:00+00:00,2021-12-06 14:00:00+00:00,0 days 03:15:00,B_short,0.0007252253552693273,0.0008139383516808993,1.1304,1.1304,1.12817,1.12817,1.0,0.0
-8282,31559,31559,1.1289366705104973,1.1293804489533747,1.1293804489533747,1.1279786531398757,-3.675373063911146,0.0,-0.00039309418718480593,2021-12-07 07:15:00+00:00,2021-12-07 07:15:00+00:00,0 days 00:00:00,B_short,0.00037305575959144694,0.00037305575959144694,1.12929,1.12929,1.12758,1.12758,1.0,1.0
-8280,31562,31564,1.1287566869840573,1.1292898507705376,1.1292898507705376,1.127530447688387,-4.41459615205666,0.0,-0.0004723460712376948,2021-12-07 08:00:00+00:00,2021-12-07 08:30:00+00:00,0 days 00:30:00,B_short,0.00045853733446589136,0.0006100124867766336,1.12929,1.12929,1.12758,1.12758,1.0,1.0
8274,31947,31947,1.129353348708656,1.1288258366972126,1.1288258366972126,1.1304824899083623,-4.3646343826827705,0.0,-0.0004670920859680683,2021-12-13 08:15:00+00:00,2021-12-13 08:15:00+00:00,0 days 00:00:00,B_long,0.00045094152908244935,0.00045094152908244935,1.1314,1.1314,1.12921,1.12921,1.0,1.0
8280,32044,32048,1.1279032160049784,1.1293241915110614,1.1273052694963128,1.1293241915110614,11.765677190367239,0.0,0.0012598381544792758,2021-12-14 08:30:00+00:00,2021-12-14 09:30:00+00:00,0 days 01:00:00,B_long,0.0005307664365287787,0.0006180069174063792,1.12847,1.12847,1.12713,1.12713,1.0,1.0
-8297,32136,32138,1.126886858126041,1.1274027229464827,1.1274027229464827,1.1258318311605522,-4.280130415205176,0.0,-0.00045777871728813757,2021-12-15 07:30:00+00:00,2021-12-15 08:00:00+00:00,0 days 00:30:00,B_short,0.0003790265536182998,0.0005304688336066474,1.12725,1.12725,1.12569,1.12569,1.0,1.0
-8292,32140,32143,1.1270368443980745,1.1276644063224592,1.1276644063224592,1.1256067810326227,-5.203743476998215,0.0,-0.0005568246748135497,2021-12-15 08:30:00+00:00,2021-12-15 09:15:00+00:00,0 days 00:45:00,B_short,0.0004938188127978475,0.000467271090879094,1.12725,1.12725,1.12569,1.12569,1.0,1.0
-8287,32146,32147,1.1270168462284698,1.1276114613971493,1.1276114613971493,1.1257656158085525,-4.927575902847309,0.0,-0.0005276009588226493,2021-12-15 10:00:00+00:00,2021-12-15 10:15:00+00:00,0 days 00:15:00,B_short,0.00045993321086261864,0.0004959421160809521,1.12725,1.12725,1.12569,1.12569,1.0,1.0
-8284,32148,32155,1.126846861786832,1.127445942116081,1.127445942116081,1.1254621736517567,-4.962781447499101,0.0,-0.0005316430737527522,2021-12-15 10:30:00+00:00,2021-12-15 12:15:00+00:00,0 days 01:45:00,B_short,0.0005111498339368251,0.0005145702605100417,1.12725,1.12725,1.12569,1.12569,1.0,0.0
8242,32331,32332,1.1322136104552192,1.1336351159786673,1.1316149613404443,1.1336351159786673,11.716048524259303,0.0,0.0012555100118223361,2021-12-17 08:15:00+00:00,2021-12-17 08:30:00+00:00,0 days 00:15:00,B_long,0.0005510335049483706,0.0006175623709552539,1.13488,1.13488,1.13202,1.13202,1.0,1.0
-8278,32535,32541,1.1285567052880128,1.1292556246829075,1.1292556246829075,1.1268331259512772,-5.785654750938725,0.0,-0.0006193037457664641,2021-12-21 11:15:00+00:00,2021-12-21 12:45:00+00:00,0 days 01:30:00,B_short,0.0006795413918531751,0.0007099748245657251,1.12869,1.12869,1.1273,1.1273,1.0,0.0
8283,32619,32627,1.1273031610931121,1.1288862576801457,1.126664580773285,1.1288862576801457,13.112789030399263,0.0,0.0014043219620696323,2021-12-22 08:15:00+00:00,2021-12-22 10:15:00+00:00,0 days 02:00:00,B_long,0.0005453633298198871,0.0007482652277449232,1.1294,1.1294,1.12683,1.12683,1.0,1.0
-8280,32630,32631,1.1291766485457508,1.1300064303266173,1.1300064303266173,1.127060709020148,-6.87059314557426,0.0,-0.0007348555976030013,2021-12-22 11:00:00+00:00,2021-12-22 11:15:00+00:00,0 days 00:15:00,B_short,0.0007182396164016476,0.0007731410008814379,1.1294,1.1294,1.12683,1.12683,1.0,1.0
8249,32723,32727,1.1327736617062947,1.1321141956585499,1.1321141956585499,1.1343374130243506,-5.439935427846901,0.0,-0.0005821692982792559,2021-12-23 10:15:00+00:00,2021-12-23 11:15:00+00:00,0 days 01:00:00,B_long,0.0005443637625901102,0.000621825055275789,1.13422,1.13422,1.13258,1.13258,1.0,1.0
-8244,32826,32827,1.1326163337177162,1.1331479086946263,1.1331479086946263,1.131476273916121,-4.382304109647219,0.0,-0.0004693336667371817,2021-12-24 12:00:00+00:00,2021-12-24 12:15:00+00:00,0 days 00:15:00,B_short,0.0003941875353428663,0.000402962530630501,1.13346,1.13346,1.1322,1.1322,0.0,0.0
-8246,32908,32932,1.1317364142551205,1.1323865767188996,1.1323865767188996,1.1302402698433012,-5.3612396763227546,0.0,-0.0005744822341933187,2021-12-27 08:30:00+00:00,2021-12-27 14:30:00+00:00,0 days 06:00:00,B_short,0.0005516998230462565,0.0006701317394289928,1.13248,1.13248,1.13136,1.13136,1.0,0.0
8239,33003,33004,1.1323336214375928,1.131827258525166,1.131827258525166,1.1333982244245018,-4.171924035483352,0.0,-0.0004471852666387832,2021-12-28 08:15:00+00:00,2021-12-28 08:30:00+00:00,0 days 00:15:00,B_long,0.0004710426115226667,0.0005255702633196434,1.13312,1.13312,1.13181,1.13181,1.0,1.0
-8229,33014,33026,1.132956302600992,1.1317116852582803,1.13346943824724,1.1317116852582803,10.241956113174087,0.0,0.0010985572346031702,2021-12-28 11:00:00+00:00,2021-12-28 14:00:00+00:00,0 days 03:00:00,B_short,0.0004421798142745435,0.0005811401482661475,1.13312,1.13312,1.13181,1.13181,1.0,0.0
8258,33113,33114,1.1303534402284332,1.1295470298072796,1.1295470298072796,1.1323989105781613,-6.65933725788636,0.0,-0.0007134143998275277,2021-12-29 11:45:00+00:00,2021-12-29 12:00:00+00:00,0 days 00:15:00,B_long,0.0006659075003577207,0.0006811198336433583,1.13135,1.13135,1.12974,1.12974,1.0,0.0
8236,33210,33211,1.132673652554317,1.1319417301068155,1.1319417301068155,1.134494809679553,-6.028113277622616,0.0,-0.0006461900529344256,2021-12-30 12:00:00+00:00,2021-12-30 12:15:00+00:00,0 days 00:15:00,B_long,0.0006385005740930514,0.0006680338308806556,1.13597,1.13597,1.13246,1.13246,0.0,0.0
8241,33291,33295,1.1312235198506395,1.1328085311155023,1.1305704896281659,1.1328085311155023,13.06207783373407,0.0,0.0014011477281448137,2021-12-31 08:15:00+00:00,2021-12-31 09:15:00+00:00,0 days 01:00:00,B_long,0.0006115756555895963,0.0007965971812206214,1.13285,1.13285,1.13095,1.13095,1.0,1.0
-8240,33298,33313,1.1327163245657386,1.133649177438339,1.133649177438339,1.1304124676849832,-7.686707670227921,0.0,-0.0008235538345915394,2021-12-31 10:00:00+00:00,2021-12-31 13:45:00+00:00,0 days 03:45:00,B_short,0.000807953779893858,0.0010723591987197956,1.13285,1.13285,1.13095,1.13095,1.0,0.0
8254,33483,33483,1.1300734146028955,1.129320751691111,1.129320751691111,1.131957744926667,-6.212479673868774,0.0,-0.0006660301021672588,2022-01-04 08:15:00+00:00,2022-01-04 08:15:00+00:00,0 days 00:00:00,B_long,0.0006726818677038822,0.0006726818677038822,1.13094,1.13094,1.12953,1.12953,1.0,1.0
