rsi_len,bb_std,rsi_os,rsi_ob,rr_tp,atr_mult_sl,risk_pct,a_atr_min,a_edge_mult,a_session_start,a_session_end,train_trades,train_pf,train_wr,train_ret,train_dd,train_sharpe,oos_trades,oos_pf,oos_wr,oos_ret,oos_dd,oos_sharpe
16,2.2,30.0,70.0,1.8,1.0,0.01,0.0005,0.75,8,17,183.0,0.6480129576717055,31.147540983606557,-4.8190840162076345,-5.76111599357958,-1.5825753664128162,78.0,1.2073362425280147,42.30769230769231,1.2081860207821773,-2.2894443771911854,0.6613918886554216
24,2.4,25.0,75.0,1.8,1.0,0.01,0.0007,0.75,8,17,82.0,0.6241085110185737,29.268292682926827,-2.617272654250173,-3.1911497782279086,-1.1458387405599837,32.0,1.207249667868129,46.875,0.573704893282138,-1.0279682873779894,0.43436695834352224
14,2.4,25.0,75.0,1.5,1.0,0.01,0.0005,0.75,7,18,150.0,0.7876974694655068,41.333333333333336,-2.0830577749794066,-3.04529946089499,-0.787428735280552,65.0,1.206424958671196,49.23076923076923,0.8372663904259571,-1.6955881497344283,0.6032835756185708
16,2.2,25.0,75.0,1.8,1.0,0.01,0.001,0.75,8,17,97.0,0.5656899198185723,26.804123711340207,-4.0579770874588394,-4.847739294473008,-1.476255613212763,55.0,1.2063383321490069,41.81818181818181,0.9697276569499081,-1.844272937279734,0.5587299102392739
22,2.2,30.0,70.0,1.8,1.0,0.01,0.001,0.75,8,17,99.0,0.5529932649039483,26.262626262626267,-4.267386610500798,-5.055438151576386,-1.5501634561678754,55.0,1.2063383321490069,41.81818181818181,0.9697276569499081,-1.844272937279734,0.5587299102392739
24,2.2,30.0,70.0,1.8,1.0,0.01,0.001,0.75,8,17,96.0,0.5732730615021397,27.083333333333332,-3.9371018541414013,-4.727887802613607,-1.423268073951766,55.0,1.2063383321490069,41.81818181818181,0.9697276569499081,-1.844272937279734,0.5587299102392739
10,2.0,25.0,75.0,2.0,1.0,0.01,0.0005,0.75,8,17,317.0,0.6891649234901527,29.652996845425868,-7.114084844940334,-7.683965680051951,-1.8666347627161815,142.0,1.2060838728679986,40.140845070422536,2.0875234366152107,-2.448436580615121,0.9124116003107541
10,2.0,30.0,70.0,2.0,1.0,0.01,0.0005,0.75,8,17,317.0,0.6891649234901527,29.652996845425868,-7.114084844940334,-7.683965680051951,-1.8666347627161815,142.0,1.2060838728679986,40.140845070422536,2.0875234366152107,-2.448436580615121,0.9124116003107541
12,2.0,30.0,70.0,2.0,1.0,0.01,0.0005,0.75,8,17,317.0,0.6891649234901527,29.652996845425868,-7.114084844940334,-7.683965680051951,-1.8666347627161815,142.0,1.2060838728679986,40.140845070422536,2.0875234366152107,-2.448436580615121,0.9124116003107541
14,2.0,30.0,70.0,2.0,1.0,0.01,0.0005,0.75,8,17,317.0,0.6891649234901527,29.652996845425868,-7.114084844940334,-7.683965680051951,-1.8666347627161815,142.0,1.2060838728679986,40.140845070422536,2.0875234366152107,-2.448436580615121,0.9124116003107541
16,2.0,30.0,70.0,2.0,1.0,0.01,0.0005,0.75,8,17,317.0,0.6891649234901527,29.652996845425868,-7.114084844940334,-7.683965680051951,-1.8666347627161815,142.0,1.2060838728679986,40.140845070422536,2.0875234366152107,-2.448436580615121,0.9124116003107541
18,2.4,25.0,75.0,1.5,1.0,0.01,0.0005,0.75,7,18,143.0,0.7784475291038637,41.25874125874126,-2.085591540033365,-2.9787145272716087,-0.8014123148803308,62.0,1.205851522986481,50.0,0.8052945605835521,-1.6955477846894884,0.5809014883162796
24,2.4,30.0,70.0,1.5,1.0,0.01,0.0005,0.75,7,18,147.0,0.8009157360854225,41.49659863945578,-1.907853091509114,-2.8097151970130962,-0.7191000966404234,62.0,1.205851522986481,50.0,0.8052945605835521,-1.6955477846894884,0.5809014883162796
18,2.2,30.0,70.0,1.8,1.0,0.01,0.0005,0.5,8,17,359.0,0.779237301441137,34.81894150417828,-5.290150613204005,-6.62175630164703,-1.388793688828206,165.0,1.2056209796319455,44.24242424242424,2.2845781589578293,-1.481410277248607,1.0253545123298713
16,2.2,25.0,75.0,2.0,1.0,0.01,0.0007,0.75,8,17,153.0,0.6110672420743467,27.450980392156865,-4.990230856271373,-5.646564142800392,-1.6018013101261652,71.0,1.2055762619873724,39.436619718309856,1.1723370762741796,-2.214127458060533,0.6349258507251053
16,2.0,25.0,75.0,1.8,1.0,0.01,0.0007,0.75,8,17,251.0,0.7551323741948548,34.26294820717131,-4.55453149530309,-5.438944741280249,-1.2775420917483908,115.0,1.2052138016013298,42.608695652173914,1.7009443252527308,-1.6723401453055953,0.8451895590770458
14,2.2,25.0,75.0,1.8,1.0,0.01,0.001,0.5,8,17,144.0,0.6693124706779205,30.555555555555557,-4.351980244543756,-5.41849151414292,-1.3971290758002988,95.0,1.2051336128970689,42.10526315789473,1.604199488463746,-1.1966545685812013,0.8042609174973788
20,2.4,25.0,75.0,1.8,1.0,0.01,0.001,0.75,8,17,63.0,0.5499840464615671,25.396825396825395,-2.7885317340840263,-3.6229062921299127,-1.243230046912991,33.0,1.2049239941018006,45.45454545454545,0.5932722119108803,-1.0985083272433416,0.44109392402637376
20,2.4,25.0,75.0,1.8,1.0,0.01,0.0005,0.75,8,17,105.0,0.6530978232341145,31.428571428571427,-2.854537760535841,-3.5993882229729435,-1.1805982797314558,40.0,1.2048186927759843,45.0,0.6520681935499488,-1.0407011781109698,0.4717519645733674
22,2.0,30.0,70.0,1.8,1.0,0.01,0.0007,0.75,8,17,263.0,0.7366150164672196,33.460076045627375,-5.124627090795675,-6.003820759629431,-1.4217733885437953,118.0,1.2046099486509978,42.3728813559322,1.7417635042200346,-1.8906949027007958,0.8641882849524956
24,2.0,25.0,75.0,1.8,1.0,0.01,0.001,0.75,8,17,100.0,0.5492422538148172,26.0,-4.437202360749143,-5.04404346859425,-1.5692740493703232,58.0,1.2045451176167619,41.37931034482759,1.0235427541163518,-1.166246914356861,0.6137206560987896
16,2.0,25.0,75.0,1.5,1.0,0.01,0.0005,0.75,8,17,290.0,0.7417411830230606,38.96551724137931,-4.881476945443337,-5.243413501241334,-1.443391215486865,126.0,1.2039669105148327,48.41269841269841,1.6245896247929703,-2.0239895950543763,0.8556099176877129
14,1.8,25.0,75.0,1.5,1.0,0.01,0.0007,1.0,7,18,269.0,0.7596285549784895,39.03345724907063,-4.397767361984151,-4.659793605697704,-1.2421078987282157,135.0,1.2038601498326345,48.148148148148145,1.786558997523225,-2.178300623539464,0.9426129059073256
20,1.8,30.0,70.0,1.5,1.0,0.01,0.0007,1.0,7,18,274.0,0.7585139486494158,39.05109489051095,-4.483133501115008,-4.7449314976290236,-1.256516857731951,135.0,1.2038601498326345,48.148148148148145,1.786558997523225,-2.178300623539464,0.9426129059073256
22,2.0,25.0,75.0,1.5,1.0,0.01,0.0007,1.0,8,17,128.0,0.7603183296056683,39.84375,-2.2456047041053537,-3.31636518333589,-0.8985317005796438,51.0,1.2032361374764506,49.01960784313725,0.7874590183337933,-1.7716256689041865,0.5303622521527743
22,1.8,25.0,75.0,1.8,1.0,0.01,0.001,1.0,8,17,112.0,0.5626770380939623,26.785714285714285,-4.727760274047796,-5.090325507762317,-1.6242857138006723,63.0,1.2024462616490488,41.269841269841265,1.0844950817082828,-0.9800797783015014,0.668310343274203
24,1.8,30.0,70.0,2.0,1.0,0.01,0.0005,1.0,7,18,324.0,0.7511056454780722,32.098765432098766,-5.561045972328611,-5.786162664781591,-1.407501187054396,153.0,1.2023599458651433,40.52287581699346,2.1167860069545714,-1.7257718165705205,0.9705985697569385
20,2.0,25.0,75.0,1.8,1.0,0.01,0.0007,1.0,8,17,136.0,0.7344852658294203,33.088235294117645,-2.8381590470748597,-3.7793136132184824,-0.9893296385111567,55.0,1.2022876814265873,43.63636363636363,0.8999164490680596,-1.7288930975160266,0.5461857167418153
22,1.8,25.0,75.0,1.8,1.0,0.01,0.0005,1.0,8,17,215.0,0.7219694818147552,34.418604651162795,-4.306137825468013,-4.638707942888809,-1.3057075868537626,85.0,1.201665663793056,42.35294117647059,1.2777988563154576,-0.9806826044256534,0.7469911880005664
14,2.4,25.0,75.0,1.5,1.0,0.01,0.0005,0.5,8,17,205.0,0.6748165677266874,37.073170731707314,-4.600027693716711,-5.408663512572587,-1.610348889559336,98.0,1.2015881011874008,47.95918367346938,1.292697502694027,-2.444115984858708,0.7302925170002809
20,2.2,25.0,75.0,1.5,1.0,0.01,0.0005,1.0,7,18,126.0,0.7761609874565364,42.06349206349206,-1.84798286690022,-2.515010330379075,-0.768270107961882,51.0,1.201251114843697,50.98039215686274,0.684076178265168,-1.754128636703145,0.509245109670243
10,2.0,25.0,75.0,2.0,1.0,0.01,0.001,0.75,8,17,146.0,0.5570844292759607,23.972602739726025,-6.342882608745695,-6.614454250706858,-1.9701776827576916,88.0,1.2010538938640678,38.63636363636363,1.5226504101122373,-1.8037845862891033,0.7569777170090521
10,2.0,30.0,70.0,2.0,1.0,0.01,0.001,0.75,8,17,146.0,0.5570844292759607,23.972602739726025,-6.342882608745695,-6.614454250706858,-1.9701776827576916,88.0,1.2010538938640678,38.63636363636363,1.5226504101122373,-1.8037845862891033,0.7569777170090521
12,2.0,25.0,75.0,2.0,1.0,0.01,0.001,0.75,8,17,144.0,0.5699787302923508,24.305555555555554,-6.029482606378715,-6.505145504796916,-1.8718332382827718,88.0,1.2010538938640678,38.63636363636363,1.5226504101122373,-1.8037845862891033,0.7569777170090521
12,2.0,30.0,70.0,2.0,1.0,0.01,0.001,0.75,8,17,146.0,0.5570844292759607,23.972602739726025,-6.342882608745695,-6.614454250706858,-1.9701776827576916,88.0,1.2010538938640678,38.63636363636363,1.5226504101122373,-1.8037845862891033,0.7569777170090521
14,2.0,30.0,70.0,2.0,1.0,0.01,0.001,0.75,8,17,146.0,0.5570844292759607,23.972602739726025,-6.342882608745695,-6.614454250706858,-1.9701776827576916,88.0,1.2010538938640678,38.63636363636363,1.5226504101122373,-1.8037845862891033,0.7569777170090521
16,2.0,30.0,70.0,2.0,1.0,0.01,0.001,0.75,8,17,146.0,0.5570844292759607,23.972602739726025,-6.342882608745695,-6.614454250706858,-1.9701776827576916,88.0,1.2010538938640678,38.63636363636363,1.5226504101122373,-1.8037845862891033,0.7569777170090521
18,2.0,30.0,70.0,2.0,1.0,0.01,0.001,0.75,8,17,146.0,0.5570844292759607,23.972602739726025,-6.342882608745695,-6.614454250706858,-1.9701776827576916,88.0,1.2010538938640678,38.63636363636363,1.5226504101122373,-1.8037845862891033,0.7569777170090521
24,2.2,25.0,75.0,1.5,1.0,0.01,0.001,1.0,8,17,52.0,0.482195581764948,28.846153846153843,-2.588060360286527,-2.7968513110875226,-1.4266582690185545,28.0,1.2008890449707181,50.0,0.46914503931271606,-1.2621640705532844,0.3960093311616413
16,1.8,25.0,75.0,1.8,1.0,0.01,0.0005,1.0,7,18,325.0,0.8057412684414963,36.30769230769231,-4.144568124573889,-4.370911178725178,-1.0775466876116397,156.0,1.2007041157266214,43.58974358974359,2.047529805642189,-1.6042152973480328,0.9714853043286685
18,2.2,30.0,70.0,1.5,1.0,0.01,0.0007,0.75,7,18,190.0,0.7272485634832979,38.421052631578945,-3.649636677882827,-4.206499147010289,-1.183766519450872,93.0,1.1999726602591207,48.38709677419355,1.2643863227636212,-2.9032301446933695,0.718872926650721
22,2.0,30.0,70.0,1.8,1.0,0.01,0.001,0.75,8,17,142.0,0.6248055306418063,28.87323943661972,-4.96169483759948,-5.642473039207497,-1.5868189674968238,82.0,1.1998738434236556,41.46341463414634,1.3586377998439638,-1.4225530629924044,0.7331289666247767
24,2.0,30.0,70.0,1.8,1.0,0.01,0.001,0.75,8,17,139.0,0.641131562241206,29.496402877697843,-4.6338237131752615,-5.316918792590974,-1.46755047427023,82.0,1.1998738434236556,41.46341463414634,1.3586377998439638,-1.4225530629924044,0.7331289666247767
22,1.8,25.0,75.0,2.0,1.0,0.01,0.0005,1.0,8,17,215.0,0.7138776180022488,31.16279069767442,-4.597806629669467,-4.605604070043512,-1.3516149643116706,85.0,1.1990236062880082,38.82352941176471,1.3202645734246652,-1.117304277117137,0.7358032704292757
18,2.2,30.0,70.0,2.0,1.0,0.01,0.0007,0.75,8,17,160.0,0.5952022055275532,26.875,-5.414163284030365,-6.067545896382764,-1.72316590810479,74.0,1.198667980126009,39.189189189189186,1.1783973474985578,-2.586844416861289,0.6298139973788491
20,2.4,30.0,70.0,1.5,1.0,0.01,0.0007,0.5,8,17,186.0,0.6624347119992124,36.02150537634409,-4.591936903417136,-5.181985310360426,-1.6038213770481557,91.0,1.1985944164532936,48.35164835164835,1.238207651999819,-2.5368268265216654,0.7285679727776633
20,2.2,25.0,75.0,1.8,1.0,0.01,0.0005,0.75,8,17,156.0,0.6859621993192536,32.69230769230769,-3.6644722300455213,-4.727001725043289,-1.238673989780417,67.0,1.1981505735085678,43.28358208955223,1.0102616689270507,-1.7478122531890294,0.5883469557335135
22,2.2,25.0,75.0,1.5,1.0,0.01,0.001,1.0,8,17,56.0,0.4741131077415493,28.57142857142857,-2.8226917472412243,-3.030989989876487,-1.5553543638878482,30.0,1.1980419790101748,50.0,0.4877494107532038,-1.2438802942342675,0.40605132584434317
18,2.2,25.0,75.0,2.0,1.0,0.01,0.0007,0.75,8,17,145.0,0.5754187161871205,26.20689655172414,-5.227967353758177,-5.882616668186413,-1.7238981993126732,68.0,1.197859333026543,39.705882352941174,1.09367699283579,-2.046904449204967,0.6016153828774362
22,2.4,25.0,75.0,2.0,1.0,0.01,0.0007,0.75,8,17,89.0,0.6659666930724066,28.08988764044944,-2.550120771539696,-3.2718987921093845,-1.0525142712862103,35.0,1.1975038576849475,42.857142857142854,0.6102047636322278,-1.0236499928620857,0.450895667460434
18,2.2,30.0,70.0,1.5,1.0,0.01,0.0005,0.5,8,17,359.0,0.7937191854478728,39.83286908077994,-4.597081725468634,-5.916110755181658,-1.2835105335412822,165.0,1.1974455886312216,48.484848484848484,2.0158597796566755,-2.048824291055096,1.0009176188124014
24,2.0,30.0,70.0,1.5,1.0,0.01,0.0005,0.75,8,17,289.0,0.7314972131508249,38.4083044982699,-5.096006818926344,-5.526343140712853,-1.500048451023644,125.0,1.1967853676943994,48.0,1.5765330794288455,-2.0744339713154036,0.8407939170175964
16,2.4,25.0,75.0,1.8,1.0,0.01,0.0007,0.75,7,18,125.0,0.6814991457201622,30.4,-3.1575467619506705,-3.870403555669577,-1.1643990073620067,51.0,1.19677006198404,47.05882352941176,0.7654620290924686,-1.53328376129509,0.5228128038432722
18,2.4,30.0,70.0,1.8,1.0,0.01,0.0007,0.5,8,17,188.0,0.6427973187196936,30.319148936170215,-5.2462445927119195,-6.27891762066195,-1.70279951871124,92.0,1.196697068125516,43.47826086956522,1.3551759038387898,-2.3831755611461114,0.7194320732609754
10,2.2,25.0,75.0,2.0,1.0,0.01,0.001,0.75,8,17,101.0,0.45135015399509165,19.801980198019802,-5.676664824901673,-6.186060002683835,-2.009205710975324,57.0,1.1966959022160795,38.59649122807017,1.0035881396221338,-2.0347083225940144,0.554447566679368
10,2.2,30.0,70.0,2.0,1.0,0.01,0.001,0.75,8,17,101.0,0.45135015399509165,19.801980198019802,-5.676664824901673,-6.186060002683835,-2.009205710975324,57.0,1.1966959022160795,38.59649122807017,1.0035881396221338,-2.0347083225940144,0.554447566679368
12,2.2,25.0,75.0,2.0,1.0,0.01,0.001,0.75,8,17,100.0,0.4557408274197345,20.0,-5.579937434020248,-6.089888704236479,-1.964002597924571,57.0,1.1966959022160795,38.59649122807017,1.0035881396221338,-2.0347083225940144,0.554447566679368
12,2.2,30.0,70.0,2.0,1.0,0.01,0.001,0.75,8,17,101.0,0.45135015399509165,19.801980198019802,-5.676664824901673,-6.186060002683835,-2.009205710975324,57.0,1.1966959022160795,38.59649122807017,1.0035881396221338,-2.0347083225940144,0.554447566679368
14,2.2,30.0,70.0,2.0,1.0,0.01,0.001,0.75,8,17,101.0,0.45135015399509165,19.801980198019802,-5.676664824901673,-6.186060002683835,-2.009205710975324,57.0,1.1966959022160795,38.59649122807017,1.0035881396221338,-2.0347083225940144,0.554447566679368
16,2.2,30.0,70.0,2.0,1.0,0.01,0.001,0.75,8,17,101.0,0.45135015399509165,19.801980198019802,-5.676664824901673,-6.186060002683835,-2.009205710975324,57.0,1.1966959022160795,38.59649122807017,1.0035881396221338,-2.0347083225940144,0.554447566679368
18,2.2,30.0,70.0,2.0,1.0,0.01,0.001,0.75,8,17,101.0,0.45135015399509165,19.801980198019802,-5.676664824901673,-6.186060002683835,-2.009205710975324,57.0,1.1966959022160795,38.59649122807017,1.0035881396221338,-2.0347083225940144,0.554447566679368
20,2.0,25.0,75.0,2.0,1.0,0.01,0.001,0.75,8,17,121.0,0.524651635162408,23.140495867768596,-5.758412118876313,-6.18203402512254,-1.9109291273565803,72.0,1.1966133722327936,38.88888888888889,1.235654866135701,-1.1252070301252304,0.6653174755099841
22,1.8,25.0,75.0,1.8,1.0,0.01,0.0007,1.0,8,17,186.0,0.6832703385899912,32.25806451612903,-4.605545705059303,-4.936499886441437,-1.4311707579493878,79.0,1.1964395710073434,41.77215189873418,1.2029154969901539,-0.9806714861239851,0.7196236771019422
16,1.8,25.0,75.0,2.0,1.0,0.01,0.0007,1.0,7,18,263.0,0.7147168217960739,30.038022813688215,-5.744693244766168,-5.961461148542946,-1.490924619485458,132.0,1.195368562107409,40.15151515151515,1.9149985842384194,-1.900397173050128,0.8672956236100511
18,1.8,25.0,75.0,1.5,1.0,0.01,0.0007,1.0,7,18,248.0,0.7674386207667265,39.516129032258064,-3.93926180711449,-4.281229309415869,-1.1441416843613355,126.0,1.1951684311874669,48.41269841269841,1.6054414434953832,-1.8201484819432956,0.8739286657534223
22,1.8,25.0,75.0,1.5,1.0,0.01,0.001,1.0,8,17,112.0,0.5434987885705662,30.357142857142854,-4.722854295925336,-5.057554417305255,-1.725486270719102,63.0,1.1943944611608694,46.03174603174603,0.9598280299617181,-1.3581661390398514,0.6512926305110308
18,2.0,25.0,75.0,2.0,1.0,0.01,0.001,0.75,8,17,131.0,0.5407588399071659,23.66412213740458,-5.962708755686654,-6.413417086802198,-1.9259751409310417,76.0,1.1937377421699724,38.15789473684211,1.2838877857749686,-1.1251631898184122,0.6715629899835159
24,2.4,25.0,75.0,2.0,1.0,0.01,0.001,1.0,7,18,37.0,0.3333351487621578,16.216216216216218,-2.6766092205243512,-2.676609220524351,-1.7670031398439041,22.0,1.193705493451877,40.909090909090914,0.41213783558529027,-0.871567440356491,0.3406233191957143
22,1.8,25.0,75.0,1.5,1.0,0.01,0.0007,1.0,8,17,186.0,0.68175182912558,37.096774193548384,-4.348686618458668,-4.6055920457652055,-1.4539138669655314,79.0,1.1934824563468514,46.835443037974684,1.0894513153173466,-1.207856574264854,0.7166817247051819
10,2.4,25.0,75.0,1.5,1.0,0.01,0.001,0.75,7,18,79.0,0.5828360210928409,30.37974683544304,-2.9740538809202373,-3.528986858626615,-1.3221455603227252,40.0,1.1932171168696963,50.0,0.6095702767516378,-1.5656577658799575,0.46605661612418026
10,2.4,30.0,70.0,1.5,1.0,0.01,0.001,0.75,7,18,79.0,0.5828360210928409,30.37974683544304,-2.9740538809202373,-3.528986858626615,-1.3221455603227252,40.0,1.1932171168696963,50.0,0.6095702767516378,-1.5656577658799575,0.46605661612418026
12,2.4,25.0,75.0,1.5,1.0,0.01,0.001,0.75,7,18,79.0,0.5828360210928409,30.37974683544304,-2.9740538809202373,-3.528986858626615,-1.3221455603227252,40.0,1.1932171168696963,50.0,0.6095702767516378,-1.5656577658799575,0.46605661612418026
12,2.4,30.0,70.0,1.5,1.0,0.01,0.001,0.75,7,18,79.0,0.5828360210928409,30.37974683544304,-2.9740538809202373,-3.528986858626615,-1.3221455603227252,40.0,1.1932171168696963,50.0,0.6095702767516378,-1.5656577658799575,0.46605661612418026
14,2.4,25.0,75.0,1.5,1.0,0.01,0.001,0.75,7,18,79.0,0.5828360210928409,30.37974683544304,-2.9740538809202373,-3.528986858626615,-1.3221455603227252,40.0,1.1932171168696963,50.0,0.6095702767516378,-1.5656577658799575,0.46605661612418026
14,2.4,30.0,70.0,1.5,1.0,0.01,0.001,0.75,7,18,79.0,0.5828360210928409,30.37974683544304,-2.9740538809202373,-3.528986858626615,-1.3221455603227252,40.0,1.1932171168696963,50.0,0.6095702767516378,-1.5656577658799575,0.46605661612418026
16,2.4,30.0,70.0,1.5,1.0,0.01,0.001,0.75,7,18,79.0,0.5828360210928409,30.37974683544304,-2.9740538809202373,-3.528986858626615,-1.3221455603227252,40.0,1.1932171168696963,50.0,0.6095702767516378,-1.5656577658799575,0.46605661612418026
18,2.4,30.0,70.0,1.5,1.0,0.01,0.001,0.75,7,18,79.0,0.5828360210928409,30.37974683544304,-2.9740538809202373,-3.528986858626615,-1.3221455603227252,40.0,1.1932171168696963,50.0,0.6095702767516378,-1.5656577658799575,0.46605661612418026
20,2.4,30.0,70.0,1.5,1.0,0.01,0.001,0.75,7,18,79.0,0.5828360210928409,30.37974683544304,-2.9740538809202373,-3.528986858626615,-1.3221455603227252,40.0,1.1932171168696963,50.0,0.6095702767516378,-1.5656577658799575,0.46605661612418026
10,2.4,25.0,75.0,1.8,1.0,0.01,0.0007,1.0,7,18,70.0,0.5133596441455955,27.142857142857142,-2.897265139477604,-3.0665558583211405,-1.5644862788941096,29.0,1.1928102751629637,44.827586206896555,0.46561148702650823,-1.1812202195872756,0.3896538873265185
10,2.4,30.0,70.0,1.8,1.0,0.01,0.0007,1.0,7,18,70.0,0.5133596441455955,27.142857142857142,-2.897265139477604,-3.0665558583211405,-1.5644862788941096,29.0,1.1928102751629637,44.827586206896555,0.46561148702650823,-1.1812202195872756,0.3896538873265185
12,2.4,25.0,75.0,1.8,1.0,0.01,0.0007,1.0,7,18,70.0,0.5133596441455955,27.142857142857142,-2.897265139477604,-3.0665558583211405,-1.5644862788941096,29.0,1.1928102751629637,44.827586206896555,0.46561148702650823,-1.1812202195872756,0.3896538873265185
12,2.4,30.0,70.0,1.8,1.0,0.01,0.0007,1.0,7,18,70.0,0.5133596441455955,27.142857142857142,-2.897265139477604,-3.0665558583211405,-1.5644862788941096,29.0,1.1928102751629637,44.827586206896555,0.46561148702650823,-1.1812202195872756,0.3896538873265185
14,2.4,25.0,75.0,1.8,1.0,0.01,0.0007,1.0,7,18,70.0,0.5133596441455955,27.142857142857142,-2.897265139477604,-3.0665558583211405,-1.5644862788941096,29.0,1.1928102751629637,44.827586206896555,0.46561148702650823,-1.1812202195872756,0.3896538873265185
14,2.4,30.0,70.0,1.8,1.0,0.01,0.0007,1.0,7,18,70.0,0.5133596441455955,27.142857142857142,-2.897265139477604,-3.0665558583211405,-1.5644862788941096,29.0,1.1928102751629637,44.827586206896555,0.46561148702650823,-1.1812202195872756,0.3896538873265185
16,2.4,25.0,75.0,1.8,1.0,0.01,0.0007,1.0,7,18,70.0,0.5133596441455955,27.142857142857142,-2.897265139477604,-3.0665558583211405,-1.5644862788941096,29.0,1.1928102751629637,44.827586206896555,0.46561148702650823,-1.1812202195872756,0.3896538873265185
16,2.4,30.0,70.0,1.8,1.0,0.01,0.0007,1.0,7,18,70.0,0.5133596441455955,27.142857142857142,-2.897265139477604,-3.0665558583211405,-1.5644862788941096,29.0,1.1928102751629637,44.827586206896555,0.46561148702650823,-1.1812202195872756,0.3896538873265185
18,2.4,25.0,75.0,1.8,1.0,0.01,0.0007,1.0,7,18,70.0,0.5133596441455955,27.142857142857142,-2.897265139477604,-3.0665558583211405,-1.5644862788941096,29.0,1.1928102751629637,44.827586206896555,0.46561148702650823,-1.1812202195872756,0.3896538873265185
18,2.4,30.0,70.0,1.8,1.0,0.01,0.0007,1.0,7,18,70.0,0.5133596441455955,27.142857142857142,-2.897265139477604,-3.0665558583211405,-1.5644862788941096,29.0,1.1928102751629637,44.827586206896555,0.46561148702650823,-1.1812202195872756,0.3896538873265185
20,2.4,25.0,75.0,1.8,1.0,0.01,0.0007,1.0,7,18,68.0,0.5370222273187519,27.941176470588236,-2.638873064909967,-2.80860604710349,-1.4382774789633557,29.0,1.1928102751629637,44.827586206896555,0.46561148702650823,-1.1812202195872756,0.3896538873265185
20,2.4,30.0,70.0,1.8,1.0,0.01,0.0007,1.0,7,18,70.0,0.5133596441455955,27.142857142857142,-2.897265139477604,-3.0665558583211405,-1.5644862788941096,29.0,1.1928102751629637,44.827586206896555,0.46561148702650823,-1.1812202195872756,0.3896538873265185
22,2.4,30.0,70.0,1.8,1.0,0.01,0.0007,1.0,7,18,70.0,0.5133596441455955,27.142857142857142,-2.897265139477604,-3.0665558583211405,-1.5644862788941096,29.0,1.1928102751629637,44.827586206896555,0.46561148702650823,-1.1812202195872756,0.3896538873265185
24,2.4,30.0,70.0,1.8,1.0,0.01,0.0007,1.0,7,18,70.0,0.5133596441455955,27.142857142857142,-2.897265139477604,-3.0665558583211405,-1.5644862788941096,29.0,1.1928102751629637,44.827586206896555,0.46561148702650823,-1.1812202195872756,0.3896538873265185
24,2.2,25.0,75.0,1.5,1.0,0.01,0.0007,0.5,8,17,167.0,0.7647226931601863,40.119760479041915,-2.803879689556907,-3.4465254855578276,-0.9764547551427061,73.0,1.1919034543387115,46.57534246575342,1.0239973364704202,-1.278252887105591,0.6540850986902336
22,2.2,25.0,75.0,2.0,1.0,0.01,0.001,0.5,8,17,111.0,0.5613865085828069,24.324324324324326,-4.866317591545576,-5.135839925032492,-1.6815370527405908,67.0,1.1917984044160768,37.3134328358209,1.1525701752233544,-0.983515587672279,0.6197511175822142
22,2.2,30.0,70.0,2.0,1.0,0.01,0.0007,0.75,8,17,157.0,0.6078691196888437,27.388535031847134,-5.143420873488994,-5.798641745876454,-1.6340310102949132,72.0,1.1909907618095918,38.88888888888889,1.1012692720717132,-2.28281646381453,0.5963496358040947
12,2.2,25.0,75.0,1.8,1.0,0.01,0.0005,0.5,8,17,360.0,0.7762850781267138,34.72222222222222,-5.353284116589021,-6.899782836472534,-1.4088670720255845,166.0,1.1908016077138366,43.97590361445783,2.1319504852249884,-1.4814315072771866,0.9554795111123856
24,2.2,25.0,75.0,1.8,1.0,0.01,0.0005,0.5,8,17,195.0,0.7697509384403926,35.38461538461539,-3.1960383498681764,-4.21051701212336,-1.0157846991903448,81.0,1.1905602542083709,41.9753086419753,1.1627752006400442,-1.0901973419831568,0.6564488792974913
14,2.2,25.0,75.0,1.8,1.0,0.01,0.0007,0.75,7,18,185.0,0.6718704451678699,30.810810810810814,-4.686184931686839,-5.075265064818668,-1.4599013107120797,92.0,1.1905440567876813,43.47826086956522,1.2979543483807356,-2.8537622611664704,0.6772697575731947
20,2.2,30.0,70.0,1.8,1.0,0.01,0.0007,0.75,7,18,189.0,0.6792519068122416,31.216931216931215,-4.642028730281363,-5.031281896273954,-1.428340401511882,92.0,1.1905440567876813,43.47826086956522,1.2979543483807356,-2.8537622611664704,0.6772697575731947
14,2.2,25.0,75.0,1.5,1.0,0.01,0.0007,0.5,8,17,278.0,0.7610249043446763,38.84892086330935,-4.512019451611886,-5.327308595881252,-1.3597850126605147,139.0,1.1904911503119926,47.482014388489205,1.7453554540753067,-1.7999611587510844,0.902759884810471
10,1.8,25.0,75.0,1.5,1.0,0.01,0.0005,1.0,7,18,350.0,0.7689637181540062,40.0,-4.915947157233659,-5.073678945426896,-1.3365697315949627,162.0,1.1904455910004283,47.53086419753087,1.852694737866168,-2.123637729926564,0.9572184003624321
10,1.8,30.0,70.0,1.5,1.0,0.01,0.0005,1.0,7,18,350.0,0.7689637181540062,40.0,-4.915947157233659,-5.073678945426896,-1.3365697315949627,162.0,1.1904455910004283,47.53086419753087,1.852694737866168,-2.123637729926564,0.9572184003624321
